date,sector,market_value,weight,return
2020-10-08,Communication Service,417.89999771118164,0.13054438707788948,0.00020777078749339013
2020-10-08,Discretionary,229.18001174926758,0.07159168300591531,0.0005949880065426496
2020-10-08,Staples,,,
2020-10-08,Health Care,,,
2020-10-08,Financials,305.6999969482422,0.0954951398657382,0.0009318312003857836
2020-10-08,Industrials,1292.7200012207031,0.40382230473070385,0.003151229306134616
2020-10-08,Alternatives,232.05000400543213,0.07248821658344891,0.001983291253572458
2020-10-09,IT,394.45000648498535,0.12332382021458975,-0.0007340933672083511
2020-10-09,Semiconductor,330.67000366210937,0.10338315987208882,0.0008902902655884262
2020-10-09,Communication Service,423.42000579833984,0.1323812189424382,0.0017243505057424973
2020-10-09,Discretionary,225.1899871826172,0.07040509326114552,-0.0012464113767214772
2020-10-09,Staples,,,
2020-10-09,Health Care,,,
2020-10-09,Financials,307.760009765625,0.09622040686928228,0.000643510677412579
2020-10-09,Industrials,1282.0100021362305,0.40081726053355365,-0.0033456096524162207
2020-10-09,Alternatives,234.98999118804932,0.0734690403069017,0.0009183987242729361
2020-10-12,IT,512.9000015258789,0.15426259879464618,0.0028147017078775185
2020-10-12,Semiconductor,337.9799938964844,0.10165270431655415,0.0018370191866054525
2020-10-12,Communication Service,425.2599983215332,0.127903513958513,0.0005562872866529316
2020-10-12,Discretionary,227.2199935913086,0.06833992319208358,0.0006137344270394884
2020-10-12,Staples,,,
2020-10-12,Health Care,,,
2020-10-12,Financials,314.4600067138672,0.09457870483202845,0.0020256186239561848
2020-10-12,Industrials,1271.409999847412,0.38239619833587873,-0.0032047122134648137
2020-10-12,Alternatives,235.62000560760498,0.07086635657029591,0.00019047306311798892
2020-10-13,IT,509.01000213623047,0.1525617283320296,-0.0011699774095759632
2020-10-13,Semiconductor,340.81000549316406,0.10214841211896242,0.0010348264049013568
2020-10-13,Communication Service,429.700008392334,0.12879074216517433,0.0013354016185581315
2020-10-13,Discretionary,211.75,0.06346623020908976,-0.00465283955475164
2020-10-13,Staples,,,
2020-10-13,Health Care,,,
2020-10-13,Financials,313.17999267578125,0.09386707679831016,-0.0003849839957522461
2020-10-13,Industrials,1296.5599937438965,0.38860814660139836,0.007564249184244572
2020-10-13,Alternatives,235.41000080108643,0.07055766377503545,-6.316218973784856e-05
2020-10-14,IT,501.7400016784668,0.14638102635571054,-0.002102724126934412
2020-10-14,Semiconductor,339.5300042724609,0.09905678307031152,-0.00029564632135774396
2020-10-14,Communication Service,424.17999267578125,0.12375314401826265,-0.0015965707699312965
2020-10-14,Discretionary,328.2400016784668,0.09576296124677955,-0.0013044403969733431
2020-10-14,Staples,,,
2020-10-14,Health Care,,,
2020-10-14,Financials,315.42000579833984,0.09202276881936461,0.0006478857415233969
2020-10-14,Industrials,1280.3800201416016,0.3735467390415099,-0.004679782493049942
2020-10-14,Alternatives,238.1400032043457,0.06947657744806114,0.0007896068168457933
2020-10-15,IT,500.9200210571289,0.1466857250536276,-0.00023922670016681552
2020-10-15,Semiconductor,338.1900030517578,0.09903306659383448,-0.00047080126796704273
2020-10-15,Communication Service,425.3600044250488,0.12455928698203618,0.00034426461990623203
2020-10-15,Discretionary,327.25,0.0958294767745468,-0.0002888297949197859
2020-10-15,Staples,,,
2020-10-15,Health Care,,,
2020-10-15,Financials,316.12001037597656,0.09257025268844657,0.0002042240765842417
2020-10-15,Industrials,1272.2999877929688,0.3725709461587853,-0.002357323363143298
2020-10-15,Alternatives,234.7800064086914,0.06875124574872313,-0.000980268222295266
2020-10-16,IT,497.04000663757324,0.14456359662742851,-0.0011361948104009673
2020-10-16,Semiconductor,338.3999951171875,0.09842330544735428,-3.74540751093014e-05
2020-10-16,Communication Service,421.86000061035156,0.12269756588416934,-0.0010249153071699246
2020-10-16,Discretionary,329.0099983215332,0.09569223412317086,0.0005153849297986453
2020-10-16,Staples,,,
2020-10-16,Health Care,,,
2020-10-16,Financials,319.3999938964844,0.09289717379656105,0.0009604861867055841
2020-10-16,Industrials,1299.6100234985352,0.3779902959541825,0.007997269464808596
2020-10-16,Alternatives,232.8900032043457,0.06773582816713353,-0.0005534546009921045
2020-10-19,IT,488.0950107574463,0.14154225175635554,-0.002601643245976353
2020-10-19,Semiconductor,336.5199945068359,0.09758714335067047,-0.0006864038542557811
2020-10-19,Communication Service,417.84000396728516,0.12116906285035574,-0.0011692120662142613
2020-10-19,Discretionary,332.0900058746338,0.09630249476292134,0.0008958171647549768
2020-10-19,Staples,,,
2020-10-19,Health Care,,,
2020-10-19,Financials,318.6000061035156,0.09239054134870042,-0.00023267566204973166
2020-10-19,Industrials,1321.5299911499023,0.38322934385384955,0.006375401012637477
2020-10-19,Alternatives,233.73000240325928,0.06777916207714689,0.00024431294008019495
2020-10-20,IT,479.7499942779541,0.13949910925849324,-0.0024199641410352227
2020-10-20,Semiconductor,338.35000183105467,0.09838358402500691,0.00032521673571719406
2020-10-20,Communication Service,420.35999298095703,0.12223000581168458,0.0007307694435205816
2020-10-20,Discretionary,330.8799991607666,0.09621149703992607,-0.0003508888047335064
2020-10-20,Staples,,,
2020-10-20,Health Care,,,
2020-10-20,Financials,323.6800079345703,0.09411792252256729,0.0014731453554054142
2020-10-20,Industrials,1313.180019378662,0.3818393854805143,-0.0024214011218210573
2020-10-20,Alternatives,232.8900032043457,0.06771849586180761,-0.00024359064417244064
2020-10-21,IT,475.8350124359131,0.14151795158959804,-0.0011383772511552787
2020-10-21,Semiconductor,333.4500048828125,0.09917126822379987,-0.0014689399835719084
2020-10-21,Communication Service,421.7999954223633,0.12544741301632195,0.0004187161236105059
2020-10-21,Discretionary,330.4400100708008,0.09827606654893661,-0.00012793764849557747
2020-10-21,Staples,,,
2020-10-21,Health Care,,,
2020-10-21,Financials,321.0800018310547,0.09549230924160935,-0.0007560157161709888
2020-10-21,Industrials,1243.300006866455,0.36976949065254267,-0.0203193321869586
2020-10-21,Alternatives,236.46000480651855,0.07032550072719156,0.0010380657623644965
2020-10-22,IT,473.8150062561035,0.13980039820240686,-0.0006007694459084833
2020-10-22,Semiconductor,337.2600012207031,0.09950947489179729,0.000935743767670062
2020-10-22,Communication Service,417.4799919128418,0.12317859996060657,-0.0012848109776488871
2020-10-22,Discretionary,338.1399974822998,0.09976912016719694,0.0022900509993215275
2020-10-22,Staples,,,
2020-10-22,Health Care,,,
2020-10-22,Financials,327.12000274658203,0.09651764093606205,0.0017963549020677597
2020-10-22,Industrials,1258.110008239746,0.37120875829602157,0.004404638167876637
2020-10-22,Alternatives,237.30000400543213,0.07001600754590877,0.00024982391555972714
2020-10-23,IT,472.8799877166748,0.14021188022611875,-0.00027587974718579786
2020-10-23,Semiconductor,337.9600067138672,0.1002072602213276,0.0003048820602828049
2020-10-23,Communication Service,420.0800094604492,0.12455635573892226,0.0007671422046356577
2020-10-23,Discretionary,343.4199924468994,0.10182618021270376,0.0015578767848453208
2020-10-23,Staples,,,
2020-10-23,Health Care,,,
2020-10-23,Financials,328.1999969482422,0.0973133561530432,0.000318655208161081
2020-10-23,Industrials,1232.559986114502,0.36546176119455,-0.007538603083539246
2020-10-23,Alternatives,237.51000881195068,0.07042320625333442,6.196248575513405e-05
2020-10-26,IT,458.0899829864502,0.14037759226111718,-0.004385329101768753
2020-10-26,Semiconductor,335.7099969482422,0.10287533633097402,-0.0009798253805247967
2020-10-26,Communication Service,407.29999923706055,0.12481345443989904,-0.003789353132456862
2020-10-26,Discretionary,333.9600067138672,0.1023390674215766,-0.0028049450621611357
2020-10-26,Staples,,,
2020-10-26,Health Care,,,
2020-10-26,Financials,320.1800003051758,0.09811630728090773,-0.0023779792715720575
2020-10-26,Industrials,1174.089988708496,0.35978941219864224,-0.017336720703064096
2020-10-26,Alternatives,233.94000720977783,0.07168883006688312,-0.001058527850729894
2020-10-27,IT,455.8499870300293,0.1421200266786156,-0.0006864267954235212
2020-10-27,Semiconductor,335.8799951171875,0.10471706751134202,0.0002498434345396498
2020-10-27,Communication Service,405.01999282836914,0.12627279548951406,-0.0006986876419026215
2020-10-27,Discretionary,324.3899974822998,0.10113483910974311,-0.0029326440300787644
2020-10-27,Staples,,,
2020-10-27,Health Care,,,
2020-10-27,Financials,314.1600036621094,0.09794544120250623,-0.0018447743141300405
2020-10-27,Industrials,1140.360034942627,0.35552923812762305,-0.010336243691387527
2020-10-27,Alternatives,231.83999919891357,0.07228059188065586,-0.0006435287372413494
2020-10-28,IT,453.97998809814453,0.14530428491222935,-0.0005830082387847918
2020-10-28,Semiconductor,330.56,0.10580154561835595,-0.0018355138982663716
2020-10-28,Communication Service,389.0400047302246,0.12451910033830553,-0.004982069539211488
2020-10-28,Discretionary,322.6299991607666,0.10326340928744551,-0.0005487134266258974
2020-10-28,Staples,,,
2020-10-28,Health Care,,,
2020-10-28,Financials,307.4199981689453,0.09839518078493033,-0.0021013267253628147
2020-10-28,Industrials,1099.580005645752,0.35193993262451934,-0.012713960768950965
2020-10-28,Alternatives,221.12999439239502,0.070776546434214,-0.003339050591505774
2020-10-29,IT,453.8099994659424,0.1439127017387236,-5.440785341401984e-05
2020-10-29,Semiconductor,328.51000244140624,0.1041774356122038,-0.00034076532934318427
2020-10-29,Communication Service,401.7800064086914,0.12741289591441854,0.004077661752063873
2020-10-29,Discretionary,324.1699924468994,0.10280112710287705,0.0004929019540015131
2020-10-29,Staples,,,
2020-10-29,Health Care,,,
2020-10-29,Financials,307.67999267578125,0.09757180112609093,8.321581762924641e-05
2020-10-29,Industrials,1111.2500190734863,0.35240076847199453,0.0037351931813929843
2020-10-29,Alternatives,226.1700096130371,0.07172327003369167,0.0016131455720110508
2020-10-30,IT,444.9100036621094,0.14389999513119123,-0.0028223759791547653
2020-10-30,Semiconductor,322.0299963378906,0.10415615410687278,-0.0022967189087583694
2020-10-30,Communication Service,400.95999908447266,0.12968497323309772,-0.00026004158042515843
2020-10-30,Discretionary,316.3600025177002,0.10232227292550258,-0.0024767121759899312
2020-10-30,Staples,,,
2020-10-30,Health Care,,,
2020-10-30,Financials,307.4800033569336,0.09945015985660931,-6.342082199185787e-05
2020-10-30,Industrials,1078.0899925231934,0.34869331639684537,-0.01051574230668447
2020-10-30,Alternatives,221.9699935913086,0.07179312834988102,-0.0013319134742385437
2020-11-02,IT,455.03999519348145,0.1445094397669019,0.0032764058349888507
2020-11-02,Semiconductor,325.96000610351564,0.10351683009403687,0.0015867449393045412
2020-11-02,Communication Service,402.5,0.12782403771221568,0.0004980920240550869
2020-11-02,Discretionary,322.5199966430664,0.10242436823316024,0.001992365011692483
2020-11-02,Staples,,,
2020-11-02,Health Care,,,
2020-11-02,Financials,315.6000061035156,0.10022675051466157,0.002626302726575272
2020-11-02,Industrials,1102.1199951171875,0.3500060318490592,0.007772172411983832
2020-11-02,Alternatives,225.12000560760498,0.07149254182996448,0.0010188278754741105
2020-11-03,IT,463.62998390197754,0.1435609186303931,0.0027279678027883644
2020-11-03,Semiconductor,331.7400030517578,0.10272178512645293,0.00165858538973896
2020-11-03,Communication Service,415.1999969482422,0.1285647931472618,0.004033204692812747
2020-11-03,Discretionary,320.649995803833,0.09928781475479895,-0.0005938659821019761
2020-11-03,Staples,,,
2020-11-03,Health Care,,,
2020-11-03,Financials,325.02000427246094,0.10064096802780094,0.002991558263841667
2020-11-03,Industrials,1142.4700012207031,0.3537606465883513,0.0128141632344445
2020-11-03,Alternatives,230.78999519348145,0.07146307372494096,0.0018006483544172446
2020-11-04,IT,465.1999912261963,0.14358290199531773,0.00048614563670874096
2020-11-04,Semiconductor,336.7499987792969,0.10393710873511379,0.0014646216926015453
2020-11-04,Communication Service,414.11999893188477,0.12781718044363874,-0.00033441648023363663
2020-11-04,Discretionary,335.9400100708008,0.1036871075925025,0.004734483467966987
2020-11-04,Staples,,,
2020-11-04,Health Care,,,
2020-11-04,Financials,328.5999984741211,0.10142162997941692,0.001108528943612224
2020-11-04,Industrials,1131.6900253295898,0.3492935104484304,-0.0033379705702315226
2020-11-04,Alternatives,227.6400032043457,0.07026056080557985,-0.0009753807116459397
2020-11-05,IT,478.76000022888184,0.14278599078686433,0.004185265435100857
2020-11-05,Semiconductor,344.99999755859375,0.10289323763330101,0.002509399935622789
2020-11-05,Communication Service,426.4199981689453,0.1271760420686303,0.0037963663334177203
2020-11-05,Discretionary,354.9700050354004,0.10586670533120332,0.005873563958527492
2020-11-05,Staples,,,
2020-11-05,Health Care,,,
2020-11-05,Financials,333.4600067138672,0.09945153610090925,0.0015000303094257813
2020-11-05,Industrials,1176.4500007629395,0.3508659430400133,0.013815062956083651
2020-11-05,Alternatives,237.92999839782715,0.07096054503907848,0.0031759832314346348
2020-11-06,IT,479.79999923706055,0.14700970903439542,0.00031017062563531826
2020-11-06,Semiconductor,349.42000549316407,0.1070615536057282,0.000966984184790988
2020-11-06,Communication Service,426.5200004577637,0.13068482964641653,2.982480968138554e-05
2020-11-06,Discretionary,353.3199882507324,0.10825650010706407,-0.0004921031023918797
2020-11-06,Staples,,,
2020-11-06,Health Care,,,
2020-11-06,Financials,333.7000045776367,0.10224497844047838,7.157726783499612e-05
2020-11-06,Industrials,1073.8000030517578,0.3290100589011809,-0.030614465745787717
2020-11-06,Alternatives,247.1700096130371,0.07573237026473639,0.002755752685301087
2020-11-09,IT,762.5499935150146,0.20518401820886412,0.003545604546422281
2020-11-09,Semiconductor,352.46000122070313,0.09483858097618757,0.0007796901625256522
2020-11-09,Communication Service,461.6999931335449,0.12423245767987855,0.009954864250859556
2020-11-09,Discretionary,402.2699966430664,0.10824126289165778,0.013851358444414421
2020-11-09,Staples,,,
2020-11-09,Health Care,,,
2020-11-09,Financials,357.6000061035156,0.09622163371297561,0.006762971015319487
2020-11-09,Industrials,1132.0400276184082,0.3046049749070583,0.016480149494938874
2020-11-09,Alternatives,247.80000400543213,0.06667707162337816,0.00017826918592318827
2020-11-10,IT,753.200008392334,0.2010699545019833,-0.0025158580210871643
2020-11-10,Semiconductor,349.93000549316406,0.09341530735450984,-0.0007926971951258819
2020-11-10,Communication Service,464.8800048828125,0.12410169993250926,0.0008556653258344998
2020-11-10,Discretionary,397.4300117492676,0.10609563660350227,-0.001302324512524297
2020-11-10,Staples,,,
2020-11-10,Health Care,,,
2020-11-10,Financials,357.63999938964844,0.09547352310690423,1.076123955136689e-05
2020-11-10,Industrials,1176.5499877929688,0.3140850370139866,0.011976568823815785
2020-11-10,Alternatives,246.3299903869629,0.06575884148660444,-0.0003955456083199484
2020-11-11,IT,761.2200183868408,0.20207860811850528,0.0021409758719239894
2020-11-11,Semiconductor,359.61999694824215,0.09546715362121663,0.0024601664536930638
2020-11-11,Communication Service,456.4200096130371,0.12116433886682947,-0.00225843181761447
2020-11-11,Discretionary,390.5,0.10366476782560721,-0.0018499961917122353
2020-11-11,Staples,,,
2020-11-11,Health Care,,,
2020-11-11,Financials,358.3399963378906,0.0951273560127948,0.00018686717069347944
2020-11-11,Industrials,1192.21000289917,0.3164921207424045,0.0041805078197291925
2020-11-11,Alternatives,248.6400032043457,0.06600565481264208,0.0006166677733867246
2020-11-12,IT,748.7500114440918,0.2018259374124857,-0.003310372277858616
2020-11-12,Semiconductor,360.7,0.09722686412288539,6.199592860026896e-05
2020-11-12,Communication Service,454.4000053405762,0.12248374709366952,-0.0005362439792865458
2020-11-12,Discretionary,373.11997985839844,0.1005746758614534,-0.0046138175487413615
2020-11-12,Staples,,,
2020-11-12,Health Care,,,
2020-11-12,Financials,355.3999938964844,0.09579824484571052,-0.0007804729077979434
2020-11-12,Industrials,1176.220027923584,0.3170506926352724,-0.004244806769222495
2020-11-12,Alternatives,241.28999519348145,0.06503983802852312,-0.0019511827758325123
2020-11-13,IT,751.8899841308594,0.1981870566449042,0.0008463811970222429
2020-11-13,Semiconductor,362.56999389648433,0.09556807702548029,0.0006765324676780365
2020-11-13,Communication Service,463.97999572753906,0.12229825059001229,0.0025822911662095596
2020-11-13,Discretionary,381.15001678466797,0.10046549569885257,0.0021645004411759315
2020-11-13,Staples,,,
2020-11-13,Health Care,,,
2020-11-13,Financials,362.2799987792969,0.09549163861037996,0.0018545087327585226
2020-11-13,Industrials,1226.6900100708008,0.32333730684372064,0.013604208751072636
2020-11-13,Alternatives,245.2800064086914,0.06465217458664997,0.0010755095044912854
2020-11-16,IT,723.3599910736084,0.1901892251382,-0.007520083349231119
2020-11-16,Semiconductor,370.62999755859374,0.0974477893697454,0.0017613928569171274
2020-11-16,Communication Service,478.5200004577637,0.1258147384749845,0.0038325297608761315
2020-11-16,Discretionary,379.9400100708008,0.09989562182878918,-0.00031893983721450347
2020-11-16,Staples,,,
2020-11-16,Health Care,,,
2020-11-16,Financials,369.8800048828125,0.09725059775336299,0.00200324897515449
2020-11-16,Industrials,1227.7799758911133,0.32281370982151386,0.0002872988367054515
2020-11-16,Alternatives,253.26000881195068,0.06658831761340411,0.0021034103681396702
2020-11-17,IT,725.1399822235107,0.18697849072506054,0.00046800367967591054
2020-11-17,Semiconductor,368.86,0.09511113409767478,-0.000548939675609498
2020-11-17,Communication Service,480.3399963378906,0.12385642738212256,0.0004785219122809338
2020-11-17,Discretionary,385.10998153686523,0.09930121752509312,0.00135931331460292
2020-11-17,Staples,,,
2020-11-17,Health Care,,,
2020-11-17,Financials,372.6000061035156,0.09607550058370633,0.0007151555669711346
2020-11-17,Industrials,1282.390022277832,0.33066629445965146,0.014358331308365535
2020-11-17,Alternatives,263.7600088119507,0.06801093522669122,0.0027607095894081482
2020-11-18,IT,719.579999923706,0.18647089759297625,-0.0014336502252817317
2020-11-18,Semiconductor,365.3100030517578,0.09466589423827317,-0.0009690404167106155
2020-11-18,Communication Service,478.1199836730957,0.12389930587580822,-0.000572433775036182
2020-11-18,Discretionary,370.5899848937988,0.09603414092865421,-0.0037440040877744305
2020-11-18,Staples,,,
2020-11-18,Health Care,,,
2020-11-18,Financials,369.5600128173828,0.09576723548713922,-0.0007838670744819418
2020-11-18,Industrials,1295.3799934387207,0.3356828568416472,0.0033494845985149115
2020-11-18,Alternatives,260.39999198913574,0.06747966903550162,-0.0008663856493119179
2020-11-19,IT,725.0399971008301,0.1856268699570231,0.0014148955982397702
2020-11-19,Semiconductor,367.07000427246095,0.09397834080970319,0.0004949770418153799
2020-11-19,Communication Service,477.6000061035156,0.12227655657474243,-0.00013474621881943418
2020-11-19,Discretionary,370.4800033569336,0.09485137879262559,-2.8500452903208753e-05
2020-11-19,Staples,,,
2020-11-19,Health Care,,,
2020-11-19,Financials,367.760009765625,0.0941549980430439,-0.00046645013030790437
2020-11-19,Industrials,1329.990005493164,0.34050794822493985,0.008968787367881337
2020-11-19,Alternatives,267.96000480651855,0.0686039075979219,0.0019590905472932035
2020-11-20,IT,726.4600105285645,0.2262382279462465,0.00043820541754938536
2020-11-20,Semiconductor,366.14000732421874,0.11402536304371003,0.00019601035079151377
2020-11-20,Communication Service,473.7200164794922,0.14752852946855075,-0.00119733548998563
2020-11-20,Discretionary,370.9200134277344,0.11551397920256065,0.00013578378417788484
2020-11-20,Staples,,,
2020-11-20,Health Care,,,
2020-11-20,Financials,364.24000549316406,0.11343365387717287,-0.0010862467296879174
2020-11-20,Industrials,643.2799892425537,0.20033384182238267,-0.006582278034814166
2020-11-20,Alternatives,266.2800064086914,0.08292640463937659,-0.0005184348154909579
2020-11-23,IT,734.1099987030029,0.2228722543956505,0.0023824019812672763
2020-11-23,Semiconductor,376.49999816894535,0.11430358327787736,0.0032058323372023143
2020-11-23,Communication Service,485.3399887084961,0.1473468793817419,0.003618756556140918
2020-11-23,Discretionary,370.2599983215332,0.11240914942480583,-0.0002055455852773863
2020-11-23,Staples,,,
2020-11-23,Health Care,,,
2020-11-23,Financials,374.3000030517578,0.11363567537266794,0.0031329405443031276
2020-11-23,Industrials,676.3599987030029,0.20533963297094768,0.010301961033384151
2020-11-23,Alternatives,276.9899911880493,0.08409282517630881,0.0033353631895721974
2020-11-24,IT,720.5399894714355,0.21524269505928628,-0.004119789343494258
2020-11-24,Semiconductor,381.43000610351567,0.11394235391491124,0.0014582247867865358
2020-11-24,Communication Service,498.76001739501953,0.14899166167123107,0.004074255973497272
2020-11-24,Discretionary,372.2400016784668,0.11119707766521227,0.0006011194679957915
2020-11-24,Staples,,,
2020-11-24,Health Care,,,
2020-11-24,Financials,393.5799865722656,0.11757184648884854,0.005853309993758828
2020-11-24,Industrials,686.8099975585938,0.2051667319347777,0.003172569243699586
2020-11-24,Alternatives,294.21000480651855,0.08788763326573297,0.0052279130684129566
2020-11-25,IT,736.0700016021729,0.22704614935339137,0.004840437751622451
2020-11-25,Semiconductor,376.7600061035156,0.1162143660656839,-0.0016654856454234408
2020-11-25,Communication Service,493.12000274658203,0.1521064539365066,-0.0017578955891455828
2020-11-25,Discretionary,366.63002014160156,0.11308969816636694,-0.001748534784670401
2020-11-25,Staples,,,
2020-11-25,Health Care,,,
2020-11-25,Financials,253.9199981689453,0.07832347154834661,-0.00014960641502649434
2020-11-25,Industrials,715.1400032043457,0.22059013901217972,0.008829975641806834
2020-11-25,Alternatives,300.30000400543213,0.09262972191752489,0.001898148036306286
2020-11-27,IT,749.6100196838379,0.22851664829811708,0.004176517125987809
2020-11-27,Semiconductor,382.7900054931641,0.11669252912895886,0.0015406221575310311
2020-11-27,Communication Service,491.7799987792969,0.14991784270505798,-0.00041333397669805
2020-11-27,Discretionary,376.3099899291992,0.11471711338115252,0.002985857134983562
2020-11-27,Staples,,,
2020-11-27,Health Care,,,
2020-11-27,Financials,255.36000061035156,0.07784582638515768,0.0004441792338624259
2020-11-27,Industrials,715.1500072479248,0.2180116038945116,3.0858200546922854e-06
2020-11-27,Alternatives,309.3299903869629,0.0942984362070442,0.002785365022589551
2020-11-30,IT,759.5299835205078,0.19417373536313623,0.0025202071644656694
2020-11-30,Semiconductor,382.33000000000004,0.09774261168372084,-6.985393146538912e-05
2020-11-30,Communication Service,488.5599899291992,0.12490029393417278,-0.0008180563465020834
2020-11-30,Discretionary,747.6700057983398,0.19114173369683893,-0.0018444253213414138
2020-11-30,Staples,,,
2020-11-30,Health Care,,,
2020-11-30,Financials,529.6600036621094,0.13540750676730495,-0.0007418374125921301
2020-11-30,Industrials,698.090009689331,0.17846661454070878,-0.004334161775267934
2020-11-30,Alternatives,305.7600088119507,0.07816750401411753,-0.0009069683408620676
2020-12-01,IT,760.7599945068359,0.19076993825839894,0.00031445213873716016
2020-12-01,Semiconductor,389.89000549316404,0.09776972082202381,0.001867693102136835
2020-12-01,Communication Service,497.7200012207031,0.12480942030133339,0.0023417556212799494
2020-12-01,Discretionary,758.3400039672852,0.19016309582563498,0.0027277835579034714
2020-12-01,Staples,,,
2020-12-01,Health Care,,,
2020-12-01,Financials,532.3200073242188,0.13348579797072804,0.0006800295687569134
2020-12-01,Industrials,720.3700008392334,0.18064164989694195,0.005695876659643869
2020-12-01,Alternatives,328.44000720977783,0.08236037692493885,0.0057981384573175705
2020-12-02,IT,763.5300064086914,0.19215698147704247,0.0006946146002781736
2020-12-02,Semiconductor,392.9200012207031,0.0988858601008437,0.000987781783428888
2020-12-02,Communication Service,504.55999755859375,0.12698220802212554,0.0017152133241613962
2020-12-02,Discretionary,735.2000274658203,0.1850271985041695,-0.005802634103212667
2020-12-02,Staples,,,
2020-12-02,Health Care,,,
2020-12-02,Financials,534.0499877929688,0.1344039301020195,0.00043381390924165627
2020-12-02,Industrials,721.28000831604,0.18152395850119224,0.00022819558259976926
2020-12-02,Alternatives,321.92999839782715,0.08101986329260707,-0.0016324648878553874
2020-12-03,IT,903.0499954223633,0.21655823187821535,0.004155301162071786
2020-12-03,Semiconductor,394.8199957275391,0.0946808267740821,0.00034787480853597274
2020-12-03,Communication Service,509.04000091552734,0.12207164953474492,0.001093758823240012
2020-12-03,Discretionary,761.2200317382812,0.18254633185222519,0.0063525865911909915
2020-12-03,Staples,,,
2020-12-03,Health Care,,,
2020-12-03,Financials,536.1199951171875,0.1285656373463954,0.0005053765800267976
2020-12-03,Industrials,743.6199913024902,0.17832570878918275,0.005454137319929672
2020-12-03,Alternatives,322.1400032043457,0.07725161382515426,5.12710798970659e-05
2020-12-04,IT,915.2499980926514,0.21613101183097094,0.0029256530874034225
2020-12-04,Semiconductor,404.84000427246093,0.09560063363606153,0.002042462551130053
2020-12-04,Communication Service,514.0200042724609,0.12138286135622663,0.0011942425416000548
2020-12-04,Discretionary,754.8300094604492,0.1782487561267968,-0.0015323757634287832
2020-12-04,Staples,,,
2020-12-04,Health Care,,,
2020-12-04,Financials,545.6600036621094,0.12885446484889745,0.002287766339697596
2020-12-04,Industrials,763.0500068664551,0.18018986113669613,0.0046594649656472665
