img_name,leaf_weight
319.png,74.89444065093994
320.png,66.02981472015381
321.png,33.49933433532715
322.png,57.369346618652344
323.png,1.6309563517570496
324.png,3.815050780773163
325.png,79.99759674072266
326.png,33.988609313964844
327.png,90.47614669799805
328.png,55.44524574279785
329.png,34.354036808013916
330.png,75.45890140533447
331.png,1.4218023866415024
332.png,1.2624445855617523
333.jpg,144.18541145324707
334.png,234.6591033935547
335.png,12.312879800796509
336.png,35.22172498703003
337.png,6.289290547370911
338.png,11.710225105285645
339.png,62.987531661987305
340.png,54.35907554626465
341.png,33.11555528640747
342.png,3.133587121963501
343.png,63.71716785430908
344.png,70.89342021942139
345.png,60.60817909240723
346.png,236.00542068481445
347.png,16.81447434425354
348.png,1.8622227609157562
349.png,262.14997482299805
350.jpg,24.825599193572998
351.png,2.6783321499824524
352.png,61.87128162384033
353.png,18.966699838638306
354.png,17.57045888900757
355.png,9.552327275276184
356.png,34.129902839660645
357.png,29.660511016845703
358.png,34.36567163467407
359.png,7.588327169418335
360.png,59.96468257904053
361.png,83.76606559753418
362.png,208.2119026184082
363.png,38.79685974121094
364.png,13.349425792694092
365.png,27.291327953338623
366.png,230.3724021911621
367.png,243.7386817932129
368.png,19.878058433532715
369.png,42.64017963409424
370.png,49.75191783905029
371.png,72.58248710632324
372.png,4.370818495750427
373.png,61.66513156890869
374.png,230.9810676574707
375.png,131.78919792175293
376.png,183.66685676574707
377.png,59.35983943939209
378.png,2.773572027683258
379.jpg,117.91837501525879
380.png,1.3536630272865295
381.png,36.45907735824585
382.png,39.64379358291626
383.png,4.438432276248932
384.png,15.427919626235962
385.png,259.2438430786133
386.png,55.83041286468506
387.jpg,2.5767076313495636
388.png,4.172032535076141
389.png,57.32552242279053
390.png,4.0446725487709045
391.png,22.94591212272644
392.png,51.80379295349121
393.png,13.678701162338257
394.png,221.85529708862305
395.jpg,98.3348503112793
396.png,57.0916166305542
397.png,35.24499988555908
398.png,69.16232490539551
399.png,4.2399855852127075
400.png,59.04975700378418
401.png,17.246243476867676
402.png,71.6654920578003
403.png,13.085279703140259
404.png,49.1821870803833
405.png,60.679999351501465
406.png,48.71374797821045
407.png,36.19306468963623
408.png,55.55323600769043
409.png,9.993825435638428
410.png,37.088173389434814
411.png,57.13706970214844
412.png,18.65156841278076
413.png,265.79652404785156
414.png,2.9030060172080994
415.png,11.297703385353088
416.png,264.55103302001953
417.png,30.908477306365967
418.png,1.2510759979486465
419.png,40.923903942108154
420.png,45.996376037597656
421.png,226.47406768798828
422.png,12.91539740562439
423.png,19.051389455795288
424.png,50.16749954223633
425.png,60.90224266052246
426.png,98.17785453796387
427.png,23.057743549346924
428.png,77.15937900543213
429.png,11.443948984146118
430.png,5.822845101356506
431.png,62.675612449645996
432.png,4.335175931453705
433.png,76.1073055267334
434.png,190.22018432617188
435.png,22.61874222755432
436.png,56.69303798675537
437.png,1.3307371586561203
438.png,73.63902282714844
439.png,77.41857814788818
440.png,32.82592582702637
441.png,69.82011699676514
442.png,7.812842488288879
443.png,81.87383460998535
444.png,33.654987812042236
445.png,47.52648735046387
446.png,5.436253726482391
447.png,10.038956642150879
448.png,7.6997984647750854
449.png,1.1917796730995178
450.png,39.200764656066895
451.png,14.937342405319214
452.png,2.5930153727531433
453.png,267.10453033447266
454.png,1.721066266298294
455.png,60.62236404418945
456.png,75.81450080871582
457.png,74.33989906311035
458.png,35.777029037475586
459.png,58.00184154510498
460.png,226.46730041503906
