target_shift1,date,close,close_mv10,close_mv20,close_mv5,dayofmonth_freq_cos,dayofmonth_freq_sin,fast_d,fast_k,fore,fore_mv10,fore_mv20,fore_mv5,inst,inst_mv10,inst_mv20,inst_mv5,kospi,kospi_mv10,kospi_mv20,kospi_mv5,mfi,mfi_signal,obv,obv_ema,trading_amount,trading_amount_mv10,trading_amount_mv20,trading_amount_mv5,volume,volume_mv10,volume_mv20,volume_mv5,weekday,weeknum
89419.0,2021-02-01,88616.0,91145.1,88791.6,90984.6,-0.7266603220337622,0.6869969260351817,49.59178345174993,30.55632438416828,-166638.0,-21115.2,41271.75,-96364.0,2645.0,115.5,-23777.1,-16480.2,3057.0,3108.4,3094.95,3073.0,58.33444757374713,buy,8409507.0,5755432.364841875,80649510216.0,74552100795.7,96690687283.3,80490313756.4,910101.0,817608.1,1089103.4,886817.2,0,1
92731.0,2021-02-02,89419.0,91255.5,89318.5,90362.4,-0.8613126282325552,0.5080753452462816,45.716101944542714,37.96475689639266,-5633.0,-24107.7,43010.05,-60358.2,19742.0,-3368.6,-18024.35,4707.4,3097.0,3108.8,3100.25,3064.4,57.975661681198616,buy,9072412.0,5986945.117647623,59276302195.0,75322161509.7,96702148269.1,77313779599.4,662905.0,825498.9,1084820.7,856945.0,1,1
91225.0,2021-02-03,92731.0,91616.8,89985.9,90242.0,-0.9527751227229119,0.30367674510956566,53.31776955401428,68.52108128056094,139645.0,-10172.9,37925.35,-39573.0,21052.0,2317.7,-14526.3,6205.2,3130.0,3110.3,3108.35,3065.8,58.78558849897846,buy,9830509.0,6254374.534581939,70299092907.0,77037607988.4,94518534722.2,77937118168.4,758097.0,841674.6,1050939.8,864601.6,2,1
91326.0,2021-02-04,91225.0,91626.8,90507.75,90101.4,-0.9964614941176037,0.08405052492943167,53.754116866137046,54.62681059138297,-52877.0,-18428.3,35164.65,-27743.0,-62838.0,-10814.6,-19138.75,-13380.2,3088.0,3103.0,3111.15,3069.6,57.94882222882755,buy,9313672.0,6466617.851555856,47148455325.0,75564218558.4,93744650963.05,70418742526.2,516837.0,825449.0,1038022.1,783606.6,3,1
91727.0,2021-02-05,91326.0,91466.3,90718.5,90663.4,-0.9901811253365045,-0.13979033953508258,54.35562180948713,55.55863087000645,-30458.0,-37335.5,18030.25,-23192.2,-5671.0,-12197.6,-25003.8,-5014.0,3121.0,3101.0,3109.6,3098.6,59.55450340777736,buy,9722088.0,6691860.572759338,37298999616.0,68491865545.5,84865700425.6,58934472051.8,408416.0,750051.1,935107.15,651271.2,4,1
92530.0,2021-02-08,91727.0,91135.1,90758.65,91285.6,-0.6869969260350617,-0.7266603220338756,55.9898264232761,59.25823415444229,22957.0,-40818.6,4068.95,14726.8,78523.0,-3159.3,-12206.05,10161.6,3091.0,3089.2,3106.75,3105.4,60.47309098334973,buy,10238203.0,6936611.113571982,47341680605.0,66381609943.0,72877035044.45,52272906129.6,516115.0,729645.6,803025.55,572474.0,0,2
98250.0,2021-02-09,92530.0,91135.1,90793.8,91907.8,-0.5080753452469228,-0.8613126282321769,59.54877389526497,66.66666666666666,166334.0,-5619.0,6392.35,49120.2,7850.0,6245.3,-7604.5,7783.2,3085.0,3083.7,3104.7,3103.0,60.21790532524515,buy,10973768.0,7214582.428068722,68061829450.0,65671895590.0,69035563909.75,54030011580.6,735565.0,721975.5,760910.2,587006.0,1,2
98250.0,2021-02-10,98250.0,91626.8,91145.05,93011.6,-0.30367674510940834,-0.952775122722962,72.52788982223466,98.48611639406619,702822.0,61091.3,42374.1,161755.6,-44074.0,481.6,-10997.45,-5242.0,3101.0,3081.5,3102.35,3097.2,60.47402096501075,buy,12788251.0,7597510.245648905,178272954750.0,76780951058.8,74271010524.75,75624783949.2,1814483.0,831442.4,811314.25,798283.2,2,2
98250.0,2021-02-11,98250.0,92259.0,91526.4,94416.6,-0.08405052492926711,-0.9964614941176175,81.18063279537957,98.48611639406619,702822.0,142576.2,78372.35,312895.4,-44074.0,-7434.7,-9989.8,-1489.2,3101.0,3084.7,3099.9,3099.8,63.19882954315979,buy,12788251.0,7953405.044229725,178272954750.0,86134213180.2,79550331594.85,101849683834.2,1814483.0,920709.5,861934.6,1057812.4,3,2
100759.0,2021-02-12,98250.0,93232.4,92048.25,95801.4,0.13979033953524608,-0.9901811253364814,86.94912767606814,98.48611639406619,702822.0,218179.6,109453.9,459551.4,-44074.0,-7091.9,-4245.9,-9169.8,3101.0,3097.2,3100.65,3095.8,73.11411052423236,buy,12788251.0,8284270.925801484,178272954750.0,94489473456.4,84092094970.45,130044474861.0,1814483.0,995148.5,902872.45,1339025.8,4,2
103168.0,2021-02-15,100759.0,94446.7,92795.9,97607.8,0.7266603220339891,-0.6869969260349418,90.051702249227,96.25685102142502,64258.0,241269.2,110077.0,467811.6,19446.0,-5411.8,-2648.15,-20985.2,3147.0,3106.2,3107.3,3107.0,75.37254726108306,buy,13840799.0,8663853.413533995,106053683932.0,97029890828.0,85790995811.85,141786875526.4,1052548.0,1009393.2,913500.65,1446312.4,0,3
102164.0,2021-02-16,103168.0,95821.6,93538.55,99735.4,0.8613126282322608,-0.5080753452467806,91.59407530238629,94.67882128471487,132171.0,255049.6,115470.95,460979.0,-28781.0,-10264.1,-6816.35,-28311.4,3163.0,3112.8,3110.8,3122.6,73.02855488342361,buy,14916847.0,9090311.42789655,111013720064.0,102203632614.9,88762897062.3,150377253649.2,1076048.0,1050707.5,938103.2,1514409.0,1,3
100559.0,2021-02-17,102164.0,96764.9,94190.85,100518.2,0.9527751227230122,-0.303676745109251,90.8485977114167,89.35764256942971,-77098.0,233375.3,111601.2,304995.0,-96156.0,-21984.9,-9833.6,-38727.8,3134.0,3113.2,3111.75,3129.2,73.57604173570093,buy,14354275.0,9448767.133163877,57474605808.0,100921183905.0,88979395946.7,126217583860.8,562572.0,1031155.0,936414.8,1264026.8,2,3
101161.0,2021-02-18,100559.0,97698.3,94662.55,100980.0,0.9964614941176314,-0.08405052492910256,87.51612396635426,80.85117659529362,-12384.0,237424.6,109498.15,161953.8,-33785.0,-19079.6,-14947.1,-36670.0,3087.0,3113.1,3108.05,3126.4,67.98405934489787,buy,13887353.0,9750586.337691972,46953209398.0,100901659312.3,88232938935.35,99953634790.4,466922.0,1026163.5,925806.25,994514.6,3,3
98451.0,2021-02-19,101161.0,98681.8,95074.05,101562.2,0.9901811253364583,0.1397903395354096,85.05473917368734,80.13196964698119,-44493.0,236021.1,99342.8,12490.8,17836.0,-16728.9,-14463.25,-24288.0,3108.0,3111.8,3106.4,3127.8,69.84966695143706,buy,14583017.0,10078749.369024064,70374065904.0,104209165941.1,86350515743.3,78373857021.2,695664.0,1054888.3,902469.7,770750.8,4,3
97749.0,2021-02-22,98451.0,99354.2,95244.65,101100.6,0.6869969260348218,0.7266603220341026,76.84108725877212,60.41378355936895,-133339.0,220391.5,89786.45,-27028.6,-80884.0,-32669.6,-17914.45,-44354.0,3080.0,3110.7,3099.95,3114.4,75.13800383045913,buy,13942024.0,10340773.100185802,63106401843.0,105785638064.9,86083624003.95,69784400603.4,640993.0,1067376.1,898510.85,688439.8,0,4
95039.0,2021-02-23,97749.0,99876.1,95505.6,100016.8,0.5080753452466382,0.8613126282323448,69.64294331991259,55.24665551839465,-39804.0,199777.7,97079.35,-61423.6,-41485.0,-37603.1,-15678.9,-46894.8,3070.0,3109.2,3096.45,3095.8,69.60695486138647,buy,13276607.0,10539663.619181832,65043846333.0,105483839753.2,85577867671.6,60590425857.2,665417.0,1060361.3,891168.4,606313.6,1,4
97247.0,2021-02-24,95039.0,99555.0,95590.9,98591.8,0.3036767451099602,0.9527751227227862,58.550052116573404,36.36426978818283,-64243.0,123071.2,92081.25,-58852.6,-47371.0,-37932.8,-18725.6,-37137.8,2995.0,3098.6,3090.05,3068.0,73.99558581699833,buy,12609398.0,10679728.34963775,63410876151.0,93997631893.3,85389291476.05,61777679925.8,667209.0,945633.9,888538.15,627241.0,2,4
97949.0,2021-02-25,97247.0,99454.7,95856.85,97929.4,0.08405052492893801,0.9964614941176453,55.701238022469205,50.003609847664436,-50918.0,47697.2,95136.7,-66559.4,46424.0,-28883.0,-18158.85,-21096.0,3100.0,3098.5,3091.6,3070.6,72.36790975664722,buy,13171947.0,10848214.255467832,54706202603.0,81640956678.6,83887584929.4,63328278566.8,562549.0,820440.5,870575.0,646366.4,3,4
97949.0,2021-02-26,97949.0,99424.6,96328.5,97287.0,-0.13979033953557313,0.9901811253364352,54.927086460279334,53.37878333832784,-463275.0,-68912.5,74633.55,-150315.8,-108256.0,-35301.2,-21196.55,-46314.4,3013.0,3089.7,3093.45,3051.6,68.12020830702937,buy,14789223.0,11114395.59443511,158410566924.0,79654717896.0,87072095676.2,80935578770.8,1617276.0,800719.8,897934.15,830688.8,4,4
98652.0,2021-03-01,97949.0,99143.6,96795.15,97186.6,-0.7266603220335912,0.6869969260353627,50.45394446853741,41.50766049440737,-463275.0,-121665.8,59801.7,-216303.0,-108256.0,-48071.4,-26741.6,-51788.8,3013.0,3076.3,3091.25,3038.2,70.31553114821403,buy,14789223.0,11362381.739501579,158410566924.0,84890406195.2,90960148511.6,99996411787.0,1617276.0,857192.6,933292.9,1025945.4,0,1
99053.0,2021-03-02,98652.0,98692.0,97256.8,97367.2,-0.8613126282324286,0.508075345246496,49.674437772659644,48.11542438199079,-9560.0,-135838.9,59605.35,-210254.2,45630.0,-40630.3,-25447.2,-34365.8,3044.0,3064.4,3088.6,3033.0,69.94248219786145,buy,15711257.0,11655615.048463542,90960498168.0,82885084005.6,92544358310.25,105179742154.0,922034.0,841791.2,946249.35,1077268.8,1,1
96745.0,2021-03-03,99053.0,98380.9,97572.9,98170.0,-0.9527751227228364,0.30367674510980286,50.411150388004394,51.88457561800921,-69621.0,-135091.2,49142.05,-211329.8,38991.0,-27115.6,-24550.25,-17093.4,3083.0,3059.3,3086.25,3050.6,60.389876680461185,buy,16239578.0,11964464.757660989,52331780013.0,82370801426.1,91645992665.55,102963922926.4,528321.0,838366.1,934760.55,1049491.2,2,1
94537.0,2021-03-04,96745.0,97999.5,97848.9,98069.6,-0.9964614941176592,0.08405052492877345,40.4176614308075,20.430683522605527,-227851.0,-156637.9,40393.35,-246716.4,-116398.0,-35376.9,-27228.25,-49657.8,3043.0,3054.9,3084.0,3039.2,51.20322539612023,buy,15544688.0,12205515.346257675,67227133050.0,84398193791.3,92649926551.8,105468109015.8,694890.0,861162.9,943663.2,1075959.4,3,1
91125.0,2021-03-05,94537.0,97337.1,98009.45,97387.2,-0.9901811253364121,-0.13979033953573664,31.709977452702393,14.294609500088953,-149580.0,-167146.6,34437.25,-183977.4,-110178.0,-48178.3,-32453.6,-50042.2,3026.0,3046.7,3079.25,3041.8,59.39695973661123,buy,14832055.0,12382239.036750166,67370185921.0,84097805793.0,94153485867.05,87260032815.2,712633.0,862859.8,958874.05,895030.8,4,1
88516.0,2021-03-08,91125.0,96604.5,97979.35,96022.4,-0.6869969260352426,-0.7266603220337047,21.139984967498037,0.0,-174940.0,-171306.7,24542.4,-126310.4,-39630.0,-44052.9,-38361.25,-36317.0,2996.0,3038.3,3074.5,3038.4,51.085683309500226,buy,14150531.0,12501143.13631158,62103874500.0,83997553058.7,94891595561.8,67998694330.4,681524.0,866912.9,967144.5,707880.4,0,2
92329.0,2021-03-09,88516.0,95681.2,97778.65,93995.2,-0.5080753452463538,-0.8613126282325125,16.720293539065654,7.880910683012258,-141297.0,-181456.0,9160.85,-152657.8,-49156.0,-44820.0,-41211.55,-55274.2,2976.0,3028.9,3069.05,3024.8,50.80816634566582,buy,13081861.0,12540169.501017427,94594393720.0,86952607797.4,96218223775.3,68725473440.8,1068670.0,907238.2,983799.75,737207.6,1,2
96143.0,2021-03-10,92329.0,95410.2,97482.6,92650.4,-0.30367674510964554,-0.9527751227228864,22.40610206393852,33.777719112988386,164946.0,-158537.1,-17732.95,-105744.4,12568.0,-38826.1,-38379.45,-60558.8,2958.0,3025.2,3061.9,2999.8,57.412672835536675,buy,13981530.0,12636982.211459395,83065539101.0,88918074092.4,91457852992.85,74872225258.4,899669.0,930484.2,938059.05,811477.2,2,2
96544.0,2021-03-11,96143.0,95299.8,97377.25,92530.0,-0.08405052492951517,-0.9964614941175965,34.58717258361167,58.949313621964095,171526.0,-136292.7,-44297.75,-25869.0,-8115.0,-44280.0,-36581.5,-38902.2,3014.0,3016.6,3057.55,2994.0,50.29506996601035,buy,14909621.0,12789553.454454092,89229453013.0,92370399133.4,87005677906.0,79272689251.0,928091.0,967038.4,893739.45,858117.4,3,2
96143.0,2021-03-12,96544.0,95159.3,97291.95,92931.4,0.13979033953499959,-0.9901811253365161,45.35919032475363,66.90322580645162,-29916.0,-92956.8,-80934.65,-1936.2,2710.0,-33183.4,-34242.3,-16324.6,3054.0,3020.7,3055.2,2999.6,57.14800825650667,buy,15344684.0,12961009.367630564,42002722272.0,80729614668.2,80192166282.1,74199196521.2,435063.0,848817.1,824768.45,802603.4,4,2
96143.0,2021-03-15,96143.0,94978.7,97061.15,93935.0,0.7266603220338181,-0.6869969260351226,51.58235149495279,64.02867383512545,-25299.0,-49159.2,-85412.5,27992.0,-33711.0,-25728.9,-36900.15,-15140.8,3046.0,3024.0,3050.15,3009.6,52.372294508012615,buy,14998703.0,13097684.334803788,33263651283.0,68214923104.1,76552664649.65,68431151877.8,345981.0,721687.6,789440.1,735494.8,0,3
97347.0,2021-03-16,96143.0,94727.8,96709.9,95460.4,0.8613126282321344,-0.5080753452469949,55.73112560837711,64.02867383512545,-38329.0,-52036.1,-93937.5,48585.6,-16746.0,-31966.5,-36298.4,-8658.8,3067.0,3026.3,3045.35,3027.8,53.91313758899971,buy,14998703.0,13225140.216128884,26040619979.0,61722935285.2,72304009645.4,54720397129.6,270853.0,656569.5,749180.35,575931.4,1,3
99956.0,2021-03-17,97347.0,94557.2,96469.05,96464.0,0.9527751227229366,-0.30367674510948817,61.37391647491015,72.6594982078853,33562.0,-41717.8,-88404.5,22308.8,5259.0,-35339.7,-31227.65,-10120.6,3048.0,3022.8,3041.05,3045.8,55.39149314894212,buy,15402656.0,13371078.776541883,39323612691.0,60422118553.0,71396459989.55,45972011847.6,403953.0,644132.7,741249.4,476788.2,2,3
98853.0,2021-03-18,99956.0,94878.3,96438.9,97226.6,0.9964614941176104,-0.08405052492935061,71.36994670612883,91.36200716845877,148803.0,-4052.4,-80345.15,17764.2,106819.0,-13018.0,-24197.45,12866.2,3066.0,3025.1,3040.0,3056.2,49.49971844778391,sell,16174353.0,13558889.599897992,77135745332.0,61412979781.2,72905586786.25,43553270311.4,771697.0,651813.4,756488.15,445509.4,3,3
99154.0,2021-03-19,98853.0,95309.9,96323.5,97688.4,0.990181125336493,0.13979033953516312,75.39836351496767,83.45519713261649,-29328.0,7972.8,-79586.9,17881.8,-68154.0,-8815.6,-28496.95,-1306.6,3040.0,3026.5,3036.6,3053.4,44.462003440500105,sell,15657372.0,13699435.10075598,51105122793.0,59786473468.4,71942139630.7,45373750415.6,516981.0,632248.2,747554.0,461893.0,4,3
98451.0,2021-03-22,99154.0,96112.8,96358.65,98290.6,0.6869969260350026,0.7266603220339315,78.80730208903941,85.62517923716662,-8520.0,24614.8,-73345.95,21237.6,10705.0,-3782.1,-23917.5,7576.6,3035.0,3030.4,3034.35,3051.2,46.76801222094124,sell,15972407.0,13851620.108304389,31236980390.0,56699784057.4,70348668558.05,44968416237.0,315035.0,595599.3,731256.1,455703.8,0,4
98752.0,2021-03-23,98451.0,97106.3,96393.75,98752.2,0.5080753452468527,0.8613126282322183,79.39987809664157,80.58503011184399,7710.0,39515.5,-70970.25,30445.4,-25877.0,-1454.2,-23137.1,5750.4,3005.0,3033.3,3031.1,3038.8,48.05655879262569,sell,15592443.0,13968142.003008295,37407835764.0,50981128261.8,68966868029.6,47241859394.0,379964.0,526728.7,716983.45,477526.0,1,4
97347.0,2021-03-24,98752.0,97748.6,96579.4,99033.2,0.30367674510933085,0.9527751227229868,80.51426726374022,82.74304559793518,17420.0,24762.9,-66887.1,27217.0,-6198.0,-3330.8,-21078.45,3459.0,2996.0,3037.1,3031.15,3028.4,45.93457363334887,sell,15881006.0,14096145.119428067,28496173376.0,45524191689.3,67221132890.85,45076371531.0,288563.0,465618.1,698051.15,454448.0,2,4
99354.0,2021-03-25,97347.0,97869.0,96584.4,98511.4,0.08405052492918606,0.9964614941176243,77.89948378714381,72.66991683395469,-116167.0,-4006.4,-70149.55,-25777.0,-17412.0,-4260.5,-24270.25,-21387.2,3008.0,3036.5,3026.55,3016.8,48.50305278086738,sell,15492475.0,14189559.938705545,37822327257.0,40383479113.7,66376939123.55,37213687916.0,388531.0,411662.1,689350.25,377814.8,3,4
97849.0,2021-03-26,99354.0,98150.0,96654.65,98611.6,-0.13979033953532663,0.99018112533647,80.95268138146936,87.05907657011758,128499.0,11835.1,-40560.85,5788.4,14088.0,-3122.7,-18153.05,-4938.8,3041.0,3035.2,3027.95,3017.0,55.98788070912982,buy,15877022.0,14302425.210361289,38206282638.0,40003835150.3,60366724909.25,34633919885.0,384547.0,406610.5,627713.8,351328.0,4,4
99053.0,2021-03-29,97849.0,98320.6,96649.65,98350.6,-0.7266603220340451,0.6869969260348826,77.30692090286122,70.01539994564725,-58274.0,8537.6,-20310.8,-4162.4,-53761.0,-5127.7,-15428.3,-17832.0,3036.0,3034.2,3029.1,3017.2,51.897875894401324,buy,15527909.0,14384373.375828171,34160357937.0,40093505815.7,54154214459.9,35218595394.4,349113.0,406923.7,564305.65,358143.6,0,5
99956.0,2021-03-30,99053.0,98611.6,96669.7,98471.0,-0.8613126282323021,0.5080753452467104,77.42853251030445,77.67175572519083,36708.0,16041.3,-17997.4,1637.2,22365.0,-1216.6,-16591.55,-8183.6,3070.0,3034.5,3030.4,3030.2,56.348001328169744,buy,15838982.0,14481623.351754406,30812713869.0,40570715204.7,51146825244.95,33899571015.4,311073.0,410945.7,533757.6,344365.4,1,5
100157.0,2021-03-31,99956.0,98872.5,96714.85,98711.8,-0.9527751227227608,0.30367674511004006,77.8850037534719,78.7979462398067,78235.0,20508.6,-10604.6,13800.2,-22480.0,-3990.5,-19665.1,-11440.0,3061.0,3035.8,3029.3,3043.2,45.321448218985914,sell,16342018.0,14605979.14144167,50281466416.0,41666500577.2,51044309565.1,38256629623.4,503036.0,420854.0,532493.35,387260.0,2,5
100559.0,2021-04-01,100157.0,98892.6,96885.45,99273.8,-0.9964614941176382,0.0840505249290215,79.20109683433925,81.83328299607369,-36431.0,1985.2,-1033.6,29747.4,70607.0,-7611.7,-10314.85,6163.8,3087.0,3037.9,3031.5,3059.0,54.37387664015263,buy,16754441.0,14749564.9997677,41307050411.0,38083631085.1,49748305433.15,38953574254.2,412423.0,384926.6,518370.0,392038.4,3,1
