target_shift1,date,close,close_mv10,close_mv20,close_mv5,dayofmonth_freq_cos,dayofmonth_freq_sin,fast_d,fast_k,fore,fore_mv10,fore_mv20,fore_mv5,inst,inst_mv10,inst_mv20,inst_mv5,kospi,kospi_mv10,kospi_mv20,kospi_mv5,mfi,mfi_signal,obv,obv_ema,trading_amount,trading_amount_mv10,trading_amount_mv20,trading_amount_mv5,volume,volume_mv10,volume_mv20,volume_mv5,weekday,weeknum
22100.0,2021-02-02,22450.0,22045.0,22145.0,22340.0,-0.8613126282325552,0.5080753452462816,58.61715980734772,60.0,-11332.0,-400.5,-61.7,1362.2,36.0,591.6,-912.15,957.0,3097.0,3108.8,3100.25,3064.4,76.58530009084816,buy,-945310.0,-1168612.1727249825,3159657900.0,2824506785.0,2696706225.0,3388044950.0,140742.0,127121.0,120872.7,150542.0,1,1
21450.0,2021-02-03,22100.0,22065.0,22052.5,22410.0,-0.9527751227229119,0.30367674510956566,54.41143553907096,46.0,-462.0,318.0,-53.1,1689.4,162.0,574.5,-582.3,973.6,3130.0,3110.3,3108.35,3065.8,68.06918448307277,buy,-1052928.0,-1160563.0412919344,2378357800.0,2949058245.0,2578110767.5,3620373160.0,107618.0,132710.0,116336.55,160877.4,2,1
21100.0,2021-02-04,21450.0,22055.0,21962.5,22300.0,-0.9964614941176037,0.08405052492943167,42.940949148559,20.0,-49.0,-6.0,369.6,-425.2,114.0,583.4,-525.5,945.0,3088.0,3103.0,3111.15,3069.6,66.89940333523779,buy,-1139270.0,-1159085.8048468523,1852035900.0,2952433710.0,2529428125.0,3348600340.0,86342.0,132906.7,114576.9,148955.8,3,1
21350.0,2021-02-05,21100.0,22015.0,21885.0,22060.0,-0.9901811253365045,-0.13979033953508258,31.832422551562033,9.615384615384617,3198.0,344.3,367.45,820.2,54.0,574.5,-526.7,939.4,3121.0,3101.0,3109.6,3098.6,61.496107683153724,buy,-1226057.0,-1163719.4748087022,1831205700.0,2989973480.0,2443174585.0,2917808260.0,86787.0,134814.2,111065.75,130571.8,4,1
20850.0,2021-02-08,21350.0,21955.0,21885.0,21690.0,-0.6869969260350617,-0.7266603220338756,27.63187016250772,19.230769230769234,6597.0,1365.3,577.65,-409.6,3057.0,831.4,-97.75,684.6,3091.0,3089.2,3106.75,3105.4,55.82081364128298,buy,-1158520.0,-1163360.6334679462,1441914950.0,2650312345.0,2321353620.0,2132634450.0,67537.0,119524.5,105359.85,97805.2,0,2
20850.0,2021-02-09,20850.0,21855.0,21850.0,21370.0,-0.5080753452469228,-0.8613126282321769,18.421244900782124,0.0,-3232.0,1286.3,661.0,1210.4,95.0,826.7,423.5,696.4,3085.0,3083.7,3104.7,3103.0,55.3385494179466,buy,-1225711.0,-1167653.6579482516,1400932350.0,2584467145.0,2296308707.5,1780889340.0,67191.0,116818.5,104306.8,83095.0,1,2
20850.0,2021-02-10,20850.0,21765.0,21810.0,21120.0,-0.30367674510940834,-0.952775122722962,15.204806105710764,8.771929824561402,-2001.0,1296.0,574.35,902.6,159.0,834.7,436.55,695.8,3101.0,3081.5,3102.35,3097.2,50.65891172833764,buy,-1225711.0,-1171642.3722034083,1681823550.0,2630977825.0,2329133767.5,1641582490.0,80663.0,119290.7,105972.0,77704.0,2,2
20850.0,2021-02-11,20850.0,21650.0,21720.0,21000.0,-0.08405052492926711,-0.9964614941176175,13.060513818069392,8.771929824561402,-2001.0,43.5,537.25,512.2,159.0,824.9,495.35,704.8,3101.0,3084.7,3099.9,3099.8,55.20464448325628,buy,-1225711.0,-1175349.5007829042,1681823550.0,2478070180.0,2315276152.5,1607540020.0,80663.0,112762.0,105680.7,76568.2,3,2
21400.0,2021-02-12,20850.0,21505.0,21662.5,20950.0,0.13979033953524608,-0.9901811253364814,11.63098573404455,8.771929824561402,-2001.0,146.3,547.25,-527.6,159.0,832.6,493.9,725.8,3101.0,3097.2,3100.65,3095.8,50.61907880106527,buy,-1225711.0,-1178795.919135872,1681823550.0,2247735925.0,2310816230.0,1577663590.0,80663.0,102957.6,105688.8,75343.4,4,2
21500.0,2021-02-15,21400.0,21325.0,21670.0,20960.0,0.7266603220339891,-0.6869969260349418,17.110715855817126,28.07017543859649,3323.0,-796.0,516.85,-1182.4,12442.0,1643.7,1119.85,2602.8,3147.0,3106.2,3107.3,3107.0,56.69988303737859,buy,-1151021.0,-1176898.5341570904,1598366000.0,1870794125.0,2297860342.5,1608953800.0,74690.0,87289.6,105052.75,76774.0,0,3
21700.0,2021-02-16,21500.0,21230.0,21637.5,21090.0,0.8613126282322608,-0.5080753452467806,21.933459822583767,31.57894736842105,-1579.0,179.3,-110.6,-851.8,12397.0,2879.8,1735.7,5063.2,3163.0,3112.8,3110.8,3122.6,56.04496715071116,buy,-1103690.0,-1171905.6670320383,1017616500.0,1656589985.0,2240548385.0,1532290630.0,47331.0,77948.5,102534.75,72802.0,1,3
21300.0,2021-02-17,21700.0,21190.0,21627.5,21260.0,0.9527751227230122,-0.303676745109251,27.487803723636716,38.59649122807017,-5505.0,-325.0,-3.5,-1552.6,11806.0,4044.2,2309.35,7392.6,3134.0,3113.2,3111.75,3129.2,49.25357510939665,sell,-1050473.0,-1163636.568717198,1154808900.0,1534235095.0,2241646670.0,1426887700.0,53217.0,72508.4,102609.2,67312.8,2,3
21250.0,2021-02-18,21300.0,21175.0,21615.0,21350.0,0.9964614941176314,-0.08405052492910256,26.512336973731138,24.561403508771928,-1849.0,-505.0,-255.5,-1522.2,-8.0,4032.0,2307.7,7359.2,3087.0,3113.1,3108.05,3126.4,43.84645659668053,sell,-1097383.0,-1159131.395221112,999183000.0,1448949805.0,2200691757.5,1290359590.0,46910.0,68565.2,100735.95,60562.2,3,3
21300.0,2021-02-19,21250.0,21190.0,21602.5,21430.0,0.9901811253364583,0.1397903395354096,25.277230487300983,22.807017543859647,3501.0,-474.7,-65.2,-421.8,-15.0,4025.1,2299.8,7324.4,3108.0,3111.8,3106.4,3127.8,28.228676531965576,sell,-1146480.0,-1158272.2581746723,1043311250.0,1370160360.0,2180066920.0,1162657130.0,49097.0,64796.2,99805.2,54249.0,4,3
20650.0,2021-02-22,21300.0,21185.0,21570.0,21410.0,0.6869969260348218,0.7266603220341026,28.233600828320593,34.146341463414636,-2734.0,-1407.8,-21.25,-1633.2,33.0,3722.7,2277.05,4842.6,3080.0,3110.7,3099.95,3114.4,36.558652524057855,sell,-1065022.0,-1151947.628705462,1735055400.0,1399474405.0,2024893375.0,1189995010.0,81458.0,66188.3,92856.4,55602.6,0,4
19700.0,2021-02-23,20650.0,21165.0,21510.0,21240.0,0.5080753452466382,0.8613126282323448,19.93351163403599,3.3333333333333335,-1877.0,-1272.3,7.0,-1692.8,14.0,3714.6,2270.65,2366.0,3070.0,3109.2,3096.45,3095.8,46.88417323430021,sell,-1153943.0,-1152082.806799967,1836218650.0,1443003035.0,2013735090.0,1353715440.0,88921.0,68361.3,92589.9,63920.6,1,4
19750.0,2021-02-24,19700.0,21050.0,21407.5,20840.0,0.3036767451099602,0.9527751227227862,13.99822760021731,2.127659574468085,11130.0,40.8,668.4,1634.2,1.0,3698.8,2266.75,5.0,2995.0,3098.6,3090.05,3068.0,56.60303340436414,buy,-1307937.0,-1162629.8971721905,3033681800.0,1578188860.0,2104583342.5,1729490020.0,153994.0,75694.4,97492.55,84076.0,2,4
19750.0,2021-02-25,19750.0,20940.0,21295.0,20530.0,0.08405052492893801,0.9964614941176453,10.750591444696903,4.25531914893617,3462.0,587.1,315.3,2696.4,237.0,3706.6,2265.75,54.0,3100.0,3098.5,3091.6,3070.6,68.28948694164188,buy,-1247009.0,-1168334.328270564,1203328000.0,1530339305.0,2004204742.5,1770319020.0,60928.0,73720.9,93241.45,86879.6,3,4
19750.0,2021-02-26,19750.0,20830.0,21167.5,20230.0,-0.13979033953557313,0.9901811253364352,16.690870493151664,28.57142857142857,3450.0,1132.2,639.25,2686.2,58.0,3696.5,2264.55,68.6,3013.0,3089.7,3093.45,3051.6,69.04794287379696,buy,-1247009.0,-1173648.1275593394,1414514750.0,1503608425.0,1875672175.0,1844559720.0,71621.0,72816.7,87887.15,91384.4,4,4
20000.0,2021-03-01,19750.0,20665.0,20995.0,19920.0,-0.7266603220335912,0.6869969260353627,20.651056522004353,28.57142857142857,3450.0,1144.9,174.45,3923.0,58.0,2458.1,2050.9,73.6,3013.0,3076.3,3091.25,3038.2,76.042591597894,buy,-1247009.0,-1178598.6947418205,1414514750.0,1485223300.0,1678008712.5,1780451590.0,71621.0,72509.8,79899.7,89417.0,0,1
19900.0,2021-03-02,20000.0,20515.0,20872.5,19790.0,-0.8613126282324286,0.508075345246496,25.936683186437914,36.507936507936506,7704.0,2073.2,1126.25,5839.2,94.0,1227.8,2053.8,89.6,3044.0,3064.4,3088.6,3033.0,75.6925617897596,buy,-1206155.0,-1180456.744487928,817080000.0,1465169650.0,1560879817.5,1576623860.0,40854.0,71862.1,74905.3,79803.6,1,1
19650.0,2021-03-03,19900.0,20335.0,20762.5,19830.0,-0.9527751227228364,0.30367674510980286,28.402233236166865,33.33333333333333,533.0,2677.0,1176.0,3719.8,-12.0,46.0,2045.1,87.0,3083.0,3059.3,3086.25,3050.6,70.29197775484568,buy,-1247453.0,-1184970.693280923,821830200.0,1431871780.0,1483053437.5,1134253540.0,41298.0,70670.2,71589.3,57264.4,2,1
19300.0,2021-03-04,19650.0,20170.0,20672.5,19810.0,-0.9964614941176592,0.08405052492877345,27.400430622846145,25.396825396825395,-2747.0,2587.2,1041.1,2478.0,-2.0,46.6,2039.3,39.2,3043.0,3054.9,3084.0,3039.2,68.8863412538637,buy,-1284418.0,-1191666.318161378,726362250.0,1404589705.0,1426769755.0,1038860390.0,36965.0,69675.7,69120.45,52471.8,3,1
18350.0,2021-03-05,19300.0,19975.0,20582.5,19720.0,-0.9901811253364121,-0.13979033953573664,23.028858509866954,14.285714285714285,-205.0,2216.6,870.95,1747.0,138.0,61.9,2043.5,55.2,3026.0,3046.7,3079.25,3041.8,72.32489597561339,buy,-1325240.0,-1200653.6692465055,787864600.0,1379045040.0,1374602700.0,913530360.0,40822.0,68848.2,66822.2,46312.0,4,1
17150.0,2021-03-08,18350.0,19680.0,20432.5,19440.0,-0.6869969260352426,-0.7266603220337047,18.26923900614108,8.75,-3787.0,2111.3,351.75,299.6,-639.0,-5.3,1858.7,-84.2,2996.0,3038.3,3074.5,3038.4,77.91468989947896,buy,-1439512.0,-1216715.0637058176,2096891200.0,1415228620.0,1407351512.5,1050005650.0,114272.0,72129.6,69158.95,54842.2,0,2
17600.0,2021-03-09,17150.0,19330.0,20247.5,18870.0,-0.5080753452463538,-0.8613126282325125,15.009681349806538,8.49056603773585,-1176.0,2181.4,454.55,-1476.4,7850.0,778.3,2246.45,1467.0,2976.0,3028.9,3069.05,3024.8,79.10999829177763,buy,-1581939.0,-1241259.4482139717,2442623050.0,1475869060.0,1459436047.5,1375114260.0,142427.0,77480.2,72920.75,75156.8,1,2
18200.0,2021-03-10,17600.0,19120.0,20085.0,18410.0,-0.30367674510964554,-0.9527751227228864,16.478946142649413,19.41747572815534,177.0,1086.1,563.45,-1547.6,42.0,782.4,2240.6,1477.8,2958.0,3025.2,3061.9,2999.8,85.86401491009482,buy,-1481772.0,-1257414.0965827561,1762939200.0,1348794800.0,1463491830.0,1563336060.0,100167.0,72097.5,73895.95,86930.6,2,2
18100.0,2021-03-11,18200.0,18965.0,19952.5,18120.0,-0.08405052492951517,-0.9964614941175965,21.341951150248047,31.06796116504854,2762.0,1016.1,801.6,-445.8,6.0,759.3,2232.95,1479.4,3014.0,3016.6,3057.55,2994.0,77.75282245226381,buy,-1424566.0,-1268635.6658888382,1041149200.0,1332576920.0,1431458112.5,1626293450.0,57206.0,71725.3,72723.1,90978.8,3,2
18100.0,2021-03-12,18100.0,18800.0,19815.0,17880.0,0.13979033953499959,-0.9901811253365161,24.980655605607684,32.25806451612903,423.0,713.4,922.8,-320.2,-63.0,747.2,2221.85,1439.2,3054.0,3020.7,3055.2,2999.6,71.63483977373394,buy,-1444393.0,-1280429.4406805106,358868700.0,1227012315.0,1365310370.0,1540494270.0,19827.0,66545.9,69681.3,86779.8,4,2
18250.0,2021-03-15,18100.0,18635.0,19650.0,17830.0,0.7266603220338181,-0.6869969260351226,28.28167738052254,34.883720930232556,-1944.0,174.0,659.45,48.4,21.0,743.5,1600.8,1571.2,3046.0,3024.0,3050.15,3009.6,67.26932887359256,buy,-1444393.0,-1291427.0282135971,826011600.0,1168162000.0,1326692650.0,1286318350.0,45636.0,63947.4,68228.6,73052.6,0,3
18300.0,2021-03-16,18250.0,18460.0,19487.5,18050.0,0.8613126282321344,-0.5080753452469949,33.71931645192371,44.5945945945946,1031.0,-493.3,789.95,489.8,44.0,738.5,983.15,10.0,3067.0,3026.3,3045.35,3027.8,62.53289133828882,buy,-1414634.0,-1299687.574762629,543101750.0,1140764175.0,1302966912.5,906414090.0,29759.0,62837.9,67350.0,50519.0,1,3
18450.0,2021-03-17,18300.0,18300.0,19317.5,18190.0,0.9527751227229366,-0.30367674510948817,37.79485961661968,45.94594594594595,5787.0,32.1,1354.55,1611.8,1.0,739.8,392.9,1.8,3048.0,3022.8,3041.05,3045.8,65.3362100326049,buy,-1380064.0,-1305074.4563995702,632631000.0,1121844255.0,1276858017.5,680352450.0,34570.0,62165.1,66417.65,37399.6,2,3
18350.0,2021-03-18,18450.0,18180.0,19175.0,18240.0,0.9964614941176104,-0.08405052492935061,41.863239744427695,50.0,-5303.0,-223.5,1181.85,-1.2,7.0,740.7,393.65,2.0,3066.0,3025.1,3040.0,3056.2,63.480459029429106,buy,-1335324.0,-1307101.0835636922,825453000.0,1131753330.0,1268171517.5,637213210.0,44740.0,62942.6,66309.15,34906.4,3,3
19900.0,2021-03-19,18350.0,18085.0,19030.0,18290.0,0.990181125336493,0.13979033953516312,43.67459226205523,47.2972972972973,4005.0,197.5,1207.05,715.2,509.0,777.8,419.85,116.4,3040.0,3026.5,3036.6,3053.4,61.973765611555194,buy,-1375418.0,-1311676.5973908023,735724900.0,1126539360.0,1252792200.0,712584450.0,40094.0,62869.8,65859.0,38959.8,4,3
19850.0,2021-03-22,19900.0,18240.0,18960.0,18650.0,0.6869969260350026,0.7266603220339315,58.84612457112404,89.1891891891892,-9032.0,-327.0,892.15,-702.4,-158.0,825.9,410.3,80.6,3035.0,3030.4,3034.35,3051.2,62.352853585662125,buy,-1200519.0,-1304234.129754661,3480490100.0,1264899250.0,1340063935.0,1243480150.0,174899.0,68932.5,70531.05,64812.4,0,4
19700.0,2021-03-23,19850.0,18510.0,18920.0,18970.0,0.5080753452468527,0.8613126282322183,67.00852749186915,83.33333333333334,5179.0,308.5,1244.95,127.2,-5.0,40.4,409.35,70.8,3005.0,3033.3,3031.1,3038.8,68.3475870549174,buy,-1291495.0,-1303381.4367305897,1805873600.0,1201224305.0,1338546682.5,1496034520.0,90976.0,63787.4,70633.8,77055.8,1,4
19800.0,2021-03-24,19700.0,18720.0,18920.0,19250.0,0.30367674510933085,0.9527751227229868,71.16807815697554,79.48717948717949,-2294.0,61.4,573.75,-1489.0,522.0,88.4,435.4,175.0,2996.0,3037.1,3031.15,3028.4,64.02788887891424,buy,-1337027.0,-1305632.896823391,896980400.0,1114628425.0,1231711612.5,1548904400.0,45532.0,58323.9,65210.7,79248.2,2,4
19850.0,2021-03-25,19800.0,18880.0,18922.5,19520.0,0.08405052492918606,0.9964614941176243,74.79581278841275,82.05128205128204,-2816.0,-496.4,259.85,-991.6,-3.0,87.5,423.4,173.0,3008.0,3036.5,3026.55,3016.8,59.085158734883976,buy,-1309671.0,-1305903.0469388582,541648800.0,1064678385.0,1198627652.5,1492143560.0,27356.0,55338.9,63532.1,75771.4,3,4
19250.0,2021-03-26,19850.0,19055.0,18927.5,19820.0,-0.13979033953532663,0.99018112533647,77.64165297005384,83.33333333333334,-602.0,-598.9,57.25,-1913.0,-2.0,93.6,420.4,70.8,3041.0,3035.2,3027.95,3017.0,51.560234779873845,buy,-1287504.0,-1304672.433535101,440014950.0,1072793010.0,1149902662.5,1433001570.0,22167.0,55572.9,61059.4,72186.0,4,4
19200.0,2021-03-29,19250.0,19170.0,18902.5,19690.0,-0.7266603220340451,0.6869969260348826,74.41067462960787,67.94871794871796,-458.0,-450.3,-138.15,-198.2,-2.0,91.3,417.4,102.0,3036.0,3034.2,3029.1,3017.2,41.22120434078071,sell,-1326995.0,-1306165.1447286536,760201750.0,1066212025.0,1117187012.5,888943900.0,39491.0,54958.4,59452.9,45104.4,0,5
19550.0,2021-03-30,19200.0,19265.0,18862.5,19560.0,-0.8613126282323021,0.5080753452467104,69.18383599645743,58.730158730158735,962.0,-457.2,-475.25,-1041.6,-2.0,86.7,412.6,102.6,3070.0,3034.5,3030.4,3030.2,50.332862603752666,buy,-1355683.0,-1309475.7329879517,550809600.0,1066982810.0,1103873492.5,637931100.0,28688.0,54851.3,58844.6,32646.8,1,5
20250.0,2021-03-31,19550.0,19390.0,18845.0,19530.0,-0.9527751227227608,0.30367674511004006,68.90033510874936,68.33333333333333,1705.0,-865.4,-416.65,-241.8,-11.0,85.5,412.65,-4.0,3061.0,3035.8,3029.3,3043.2,52.30233047401967,buy,-1307713.0,-1309357.905271703,937813500.0,1097501060.0,1109672657.5,646097720.0,47970.0,56191.3,59178.2,33134.4,2,5
20300.0,2021-04-01,20250.0,19570.0,18875.0,19620.0,-0.9964614941176382,0.0840505249290215,70.05636375671017,72.36842105263158,15871.0,1252.0,514.25,3495.6,126.0,97.4,419.05,21.8,3087.0,3037.9,3031.5,3059.0,57.19631659550936,buy,-1133483.0,-1297603.8454400834,3528157500.0,1367771510.0,1249762420.0,1243399460.0,174230.0,69140.3,66041.45,62509.2,3,1
20400.0,2021-04-02,20300.0,19765.0,18925.0,19710.0,-0.9901811253364469,-0.13979033953549014,70.51376631399728,71.42857142857143,-5872.0,264.3,230.9,2441.6,10958.0,1142.3,960.05,2213.8,3113.0,3045.2,3035.85,3073.4,64.69445610772297,buy,-1060832.0,-1281782.5401261528,1474815300.0,1441680550.0,1284109955.0,1450359530.0,72651.0,72396.0,67632.9,72606.0,4,1
20450.0,2021-04-05,20400.0,19815.0,19027.5,19940.0,-0.6869969260354235,-0.7266603220335336,71.77108230456965,74.28571428571429,-3711.0,796.4,234.7,1791.0,32.0,1161.3,993.6,2220.6,3121.0,3053.8,3042.1,3090.4,60.99062508613688,buy,-1025759.0,-1264677.4574432953,715489200.0,1165180460.0,1215039855.0,1441417020.0,35073.0,58413.4,63672.95,71722.4,0,1
